# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Streptococcus_infantis_20925_1_44/annotation/Streptococcus_infantis_20925_1_44.faa --output Streptococcus_infantis_20925_1_44/Streptococcus_infantis_20925_1_44.eggnog -m diamond -d bact --override
# time: Mon Oct 26 06:44:18 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
PCBKEDEA_00011	997830.HMPREF1124_0961	0.0	1178.7	Streptococcus infantis	nplT		3.2.1.133,3.2.1.135,3.2.1.54	ko:K01208	ko00500,ko01100,map00500,map01100		R02112,R03122,R11262		ko00000,ko00001,ko01000		GH13		Bacteria	1TNZ0@1239,43FXA@68892,4HB67@91061,COG0366@1,COG0366@2	NA|NA|NA	G	Alpha amylase, N-terminal ig-like domain
PCBKEDEA_00012	889204.HMPREF9423_0394	0.0	4086.6	Streptococcus infantis	bgaA	GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009251,GO:0009987,GO:0010383,GO:0010410,GO:0010411,GO:0015925,GO:0016052,GO:0016787,GO:0016798,GO:0043170,GO:0044036,GO:0044042,GO:0044237,GO:0044238,GO:0044260,GO:0044262,GO:0044264,GO:0044403,GO:0044419,GO:0051704,GO:0071554,GO:0071704,GO:0085030,GO:1901575,GO:2000895,GO:2000899	3.2.1.23	ko:K01190	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100		R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000				Bacteria	1TPK7@1239,43FUP@68892,4HBHM@91061,COG3250@1,COG3250@2,COG3583@1,COG3583@2	NA|NA|NA	G	An automated process has identified a potential problem with this gene model
PCBKEDEA_00013	1035189.HMPREF9954_1557	4.5e-247	860.1	Streptococcus infantis	murD		6.3.2.9	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100		R02783	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011				Bacteria	1TQ3P@1239,43FKU@68892,4HA5P@91061,COG0771@1,COG0771@2	NA|NA|NA	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)
PCBKEDEA_00014	889204.HMPREF9423_0396	2e-194	684.9	Streptococcus infantis	murG		2.4.1.227	ko:K02563	ko00550,ko01100,ko01502,ko04112,map00550,map01100,map01502,map04112		R05032,R05662	RC00005,RC00049	ko00000,ko00001,ko01000,ko01011		GT28		Bacteria	1TQFT@1239,43FCJ@68892,4HBAQ@91061,COG0707@1,COG0707@2	NA|NA|NA	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)
PCBKEDEA_00015	1035189.HMPREF9954_1555	2.4e-125	455.7	Streptococcus infantis	divIB			ko:K03589	ko04112,map04112				ko00000,ko00001,ko03036				Bacteria	1V6V5@1239,43FAI@68892,4HDFD@91061,COG1589@1,COG1589@2	NA|NA|NA	D	Cell division protein that may be involved in stabilizing or promoting the assembly of the division complex
PCBKEDEA_00016	1035189.HMPREF9954_1553	4.2e-124	450.7	Streptococcus infantis	pyrF	GO:0003674,GO:0003824,GO:0004590,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000			iECO103_1326.ECO103_1444,iECSF_1327.ECSF_1264,iSFV_1184.SFV_1294,iSF_1195.SF1285,iSFxv_1172.SFxv_1457,iS_1188.S1368,ic_1306.c1750	Bacteria	1TPPH@1239,43G09@68892,4HAJ2@91061,COG0284@1,COG0284@2	NA|NA|NA	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)
PCBKEDEA_00017	1005704.HMPREF9968_0775	8.8e-113	412.9	Streptococcus oralis	pyrE		2.4.2.10,4.1.1.23	ko:K00762,ko:K01591,ko:K13421	ko00240,ko00983,ko01100,map00240,map00983,map01100	M00051	R00965,R01870,R08231	RC00063,RC00409,RC00611	ko00000,ko00001,ko00002,ko01000			iYO844.BSU15560	Bacteria	1V1BZ@1239,1WPNV@1303,4HFV7@91061,COG0461@1,COG0461@2	NA|NA|NA	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)
PCBKEDEA_00018	997830.HMPREF1124_0971	5.1e-220	770.0	Streptococcus infantis	lctO			ko:K10530					ko00000,ko01000				Bacteria	1TPC4@1239,43FJH@68892,4HAU5@91061,COG1304@1,COG1304@2	NA|NA|NA	C	FMN-dependent dehydrogenase
PCBKEDEA_00019	1005705.HMPREF9967_1506	3.1e-63	247.7	Streptococcus infantis	copY												Bacteria	1VEJ8@1239,43G43@68892,4HYMC@91061,COG3682@1,COG3682@2	NA|NA|NA	K	Penicillinase repressor
PCBKEDEA_00020	1005705.HMPREF9967_1505	1.4e-65	255.4	Streptococcus infantis	silP		1.9.3.1,3.6.3.54	ko:K02275,ko:K17686	ko00190,ko01100,ko01524,ko04016,map00190,map01100,map01524,map04016	M00155	R00081,R00086	RC00002,RC00016	ko00000,ko00001,ko00002,ko01000	3.A.3.5,3.D.4.2,3.D.4.4,3.D.4.6			Bacteria	1VE0E@1239,43G44@68892,4HMFJ@91061,COG4633@1,COG4633@2	NA|NA|NA	S	Cupredoxin-like domain
PCBKEDEA_00021	889204.HMPREF9423_0405	0.0	1392.5	Streptococcus infantis	copA		3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016		R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5			Bacteria	1TP5S@1239,43F4K@68892,4HAI0@91061,COG2217@1,COG2217@2	NA|NA|NA	P	the current gene model (or a revised gene model) may contain a frame shift
PCBKEDEA_00022	889204.HMPREF9423_0406	0.0	1191.0	Streptococcus infantis	spxB		1.2.3.3,1.2.5.1	ko:K00156,ko:K00158	ko00620,ko01100,map00620,map01100		R00207,R03145	RC00860,RC02745	ko00000,ko00001,ko01000				Bacteria	1TQE8@1239,43FV0@68892,4HBUS@91061,COG0028@1,COG0028@2	NA|NA|NA	C	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg
PCBKEDEA_00023	889204.HMPREF9423_0408	2.6e-103	381.3	Streptococcus infantis													Bacteria	1W0YI@1239,2CHFF@1,343WS@2,43GCY@68892,4I00Z@91061	NA|NA|NA	S	Protein of unknown function (DUF3592)
PCBKEDEA_00024	889204.HMPREF9423_0409	8.4e-184	649.4	Streptococcus infantis	manA		5.3.1.8	ko:K01809	ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130	M00114	R01819	RC00376	ko00000,ko00001,ko00002,ko01000				Bacteria	1VRGI@1239,43FQ6@68892,4HBFW@91061,COG1482@1,COG1482@2	NA|NA|NA	G	Phosphomannose isomerase type I
PCBKEDEA_00025	889204.HMPREF9423_0410	6.7e-235	819.7	Streptococcus infantis				ko:K03308					ko00000	2.A.22.4,2.A.22.5			Bacteria	1TP6B@1239,43FA4@68892,4HAAI@91061,COG0733@1,COG0733@2	NA|NA|NA	P	Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family
PCBKEDEA_00026	997830.HMPREF1124_0982	3.8e-131	474.2	Streptococcus infantis	mta			ko:K21744					ko00000,ko03000				Bacteria	1TS6Z@1239,43F9D@68892,4HCVW@91061,COG0789@1,COG0789@2	NA|NA|NA	K	helix_turn_helix, mercury resistance
PCBKEDEA_00027	1095726.HMPREF1116_0956	7.9e-216	756.1	Bacilli	ytfP			ko:K07007					ko00000				Bacteria	1TQ6E@1239,4HAAT@91061,COG2081@1,COG2081@2	NA|NA|NA	S	Flavoprotein
PCBKEDEA_00028	889204.HMPREF9423_0416	1.8e-153	548.5	Streptococcus infantis	yitS												Bacteria	1V229@1239,43FX8@68892,4IPK5@91061,COG1307@1,COG1307@2	NA|NA|NA	S	Uncharacterised protein, DegV family COG1307
PCBKEDEA_00029	1005705.HMPREF9967_1495	1.8e-93	348.6	Streptococcus infantis	XK27_08140												Bacteria	1VFTJ@1239,43FUV@68892,4HXYB@91061,COG1309@1,COG1309@2	NA|NA|NA	K	Bacterial regulatory proteins, tetR family
PCBKEDEA_00030	889204.HMPREF9423_0418	1.5e-85	322.0	Streptococcus infantis	comEB		3.5.4.12	ko:K01493	ko00240,ko01100,map00240,map01100	M00429	R01663	RC00074	ko00000,ko00001,ko00002,ko01000,ko02044				Bacteria	1V6C8@1239,43FIR@68892,4IQZB@91061,COG2131@1,COG2131@2	NA|NA|NA	F	MafB19-like deaminase
PCBKEDEA_00031	889204.HMPREF9423_0419	4.8e-111	407.1	Streptococcus infantis	upp	GO:0003674,GO:0003824,GO:0004849,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006213,GO:0006220,GO:0006221,GO:0006222,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009112,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009173,GO:0009174,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0018130,GO:0019205,GO:0019206,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0043094,GO:0043097,GO:0043174,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046049,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.4.2.9	ko:K00761	ko00240,ko01100,map00240,map01100		R00966	RC00063	ko00000,ko00001,ko01000			iSB619.SA_RS11010	Bacteria	1TPMT@1239,43FB4@68892,4H9Y0@91061,COG0035@1,COG0035@2	NA|NA|NA	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate
PCBKEDEA_00032	1035189.HMPREF9954_1534	3.1e-104	384.4	Streptococcus infantis	clpP	GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005515,GO:0006355,GO:0006508,GO:0006515,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0019538,GO:0030163,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042623,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051603,GO:0060255,GO:0065007,GO:0070011,GO:0071704,GO:0080090,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212				ko00000,ko00001,ko01000,ko01002				Bacteria	1TQ91@1239,43FWB@68892,4HA8J@91061,COG0740@1,COG0740@2	NA|NA|NA	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins
PCBKEDEA_00033	889204.HMPREF9423_0421	1.3e-44	185.3	Streptococcus infantis	ylbG												Bacteria	1VF52@1239,43G8G@68892,4HNTH@91061,COG4471@1,COG4471@2	NA|NA|NA	S	Uncharacterized protein conserved in bacteria (DUF2129)
PCBKEDEA_00034	889204.HMPREF9423_0422	1.3e-199	702.2	Streptococcus infantis	livJ			ko:K01999	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TPQ2@1239,43FDG@68892,4H9PI@91061,COG0683@1,COG0683@2	NA|NA|NA	M	Receptor family ligand binding region
PCBKEDEA_00035	889204.HMPREF9423_0423	5.4e-145	520.4	Streptococcus infantis	livH			ko:K01997	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TR24@1239,43FFZ@68892,4HBFZ@91061,COG0559@1,COG0559@2	NA|NA|NA	P	FecCD transport family
PCBKEDEA_00036	889204.HMPREF9423_0424	4.1e-130	471.1	Streptococcus infantis	livM			ko:K01995,ko:K01998	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TPMZ@1239,43FAK@68892,4HBB8@91061,COG4177@1,COG4177@2	NA|NA|NA	P	Branched-chain amino acid transport system / permease component
PCBKEDEA_00037	997830.HMPREF1124_0995	1.5e-138	498.8	Streptococcus infantis	livG			ko:K01995,ko:K01998	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TR0P@1239,43FQQ@68892,4HASG@91061,COG0411@1,COG0411@2	NA|NA|NA	E	AAA domain, putative AbiEii toxin, Type IV TA system
PCBKEDEA_00038	1203590.HMPREF1481_00807	4.7e-123	447.2	Bacilli	livF			ko:K01996	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TPW4@1239,4HABJ@91061,COG0410@1,COG0410@2	NA|NA|NA	E	COG0410 ABC-type branched-chain amino acid transport systems, ATPase component
PCBKEDEA_00039	1203590.HMPREF1481_00806	3.2e-113	414.5	Bacilli	acuB			ko:K04767					ko00000				Bacteria	1V7SC@1239,4HJ9D@91061,COG0517@1,COG0517@2	NA|NA|NA	S	CBS domain protein
PCBKEDEA_00040	388919.SSA_0437	4.3e-46	190.3	Streptococcus sanguinis	rpsF	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015935,GO:0019843,GO:0022626,GO:0022627,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0097159,GO:1901363,GO:1990904		ko:K02990	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011,ko03029				Bacteria	1VA18@1239,1WRW1@1305,4HKHD@91061,COG0360@1,COG0360@2	NA|NA|NA	J	Binds together with S18 to 16S ribosomal RNA
PCBKEDEA_00041	889204.HMPREF9423_0429	1.1e-80	305.8	Streptococcus infantis	ssb			ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440				ko00000,ko00001,ko03029,ko03032,ko03400				Bacteria	1V3WT@1239,43FAJ@68892,4HH8I@91061,COG0629@1,COG0629@2	NA|NA|NA	L	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism
PCBKEDEA_00042	1000570.HMPREF9966_0112	2.8e-35	154.1	Streptococcus anginosus group	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02963,ko:K03111,ko:K15125	ko03010,ko03030,ko03430,ko03440,ko05133,map03010,map03030,map03430,map03440,map05133	M00178			br01610,ko00000,ko00001,ko00002,ko00536,ko03011,ko03029,ko03032,ko03400				Bacteria	1V9XS@1239,42DPT@671232,4HKCC@91061,COG0238@1,COG0238@2	NA|NA|NA	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit
PCBKEDEA_00043	936580.HMPREF1516_0672	2.1e-197	694.9	Bacilli	mnaA		5.1.3.14	ko:K01791	ko00520,ko01100,ko05111,map00520,map01100,map05111	M00362	R00420	RC00290	ko00000,ko00001,ko00002,ko01000,ko01005				Bacteria	1TQZT@1239,4HBI3@91061,COG0381@1,COG0381@2	NA|NA|NA	G	Belongs to the UDP-N-acetylglucosamine 2-epimerase family
PCBKEDEA_00044	888049.HMPREF8578_1793	1.1e-85	323.2	Streptococcus oralis													Bacteria	1W0IB@1239,1WNVY@1303,2DSSB@1,33H90@2,4HYWM@91061	NA|NA|NA		
PCBKEDEA_00046	1419814.V470_02945	4.8e-230	803.5	Bacilli	ydaM												Bacteria	1TRCI@1239,4HAAK@91061,COG1215@1,COG1215@2	NA|NA|NA	M	Glycosyltransferases, probably involved in cell wall biogenesis
PCBKEDEA_00047	176090.SSIN_0211	3.6e-169	600.9	Bacilli													Bacteria	1VCBY@1239,4IPTW@91061,COG3405@1,COG3405@2	NA|NA|NA	G	Belongs to the glycosyl hydrolase 8 (cellulase D) family
PCBKEDEA_00048	889204.HMPREF9423_0431	8.9e-95	352.8	Streptococcus infantis			2.3.1.59	ko:K17840					br01600,ko00000,ko01000,ko01504				Bacteria	1V81Z@1239,43FGI@68892,4HIXF@91061,COG0454@1,COG0456@2	NA|NA|NA	K	Acetyltransferase (GNAT) domain
PCBKEDEA_00049	889204.HMPREF9423_0432	6.7e-270	936.0	Streptococcus infantis	ppiB	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	5.2.1.8	ko:K01802,ko:K03768					ko00000,ko01000,ko03110				Bacteria	1TRHW@1239,43FDD@68892,4H9V0@91061,COG0561@1,COG0561@2,COG0652@1,COG0652@2	NA|NA|NA	G	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
PCBKEDEA_00050	1203590.HMPREF1481_00801	3.1e-62	244.2	Bacilli	yugI		5.3.1.9	ko:K01810,ko:K02945,ko:K07570,ko:K07571,ko:K19142	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,ko03010,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200,map03010	M00001,M00004,M00114,M00178	R02739,R02740,R03321	RC00376,RC00563	br01610,ko00000,ko00001,ko00002,ko01000,ko02048,ko03011,ko04147				Bacteria	1VASQ@1239,4HKSW@91061,COG1098@1,COG1098@2	NA|NA|NA	J	RNA binding protein, contains ribosomal protein S1 domain
PCBKEDEA_00051	997830.HMPREF1124_1004	6.1e-137	493.4	Streptococcus infantis	yabB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044444,GO:0044464	2.1.1.223	ko:K07461,ko:K15460					ko00000,ko01000,ko03016				Bacteria	1TQ25@1239,43FBN@68892,4HA8W@91061,COG4123@1,COG4123@2	NA|NA|NA	S	Pfam:Methyltransf_26
